"","ISO","Country","year","CC.SH.AIRP.AIR","CC.SH.AIRP.AMB","EN.ATM.PM25.MC.M3","EN.ATM.PM25.MC.ZS","SH.STA.AIRP.FE.P5","SH.STA.AIRP.MA.P5","SH.STA.AIRP.P5","total_ghg","population","region","capital","longitude","latitude","income","ghg_per_capita","Policy_Index","Policy_Index_Normalized","ghg_per_capita_normalised"
"3060","MAC","Macao SAR, China",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3061","MAC","Macao SAR, China",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3062","MKD","Macedonia",2000,NA,NA,NA,NA,NA,NA,NA,11.5,2026350,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.6752288597725e-06,NA,NA,0.363043315206171
"3063","MKD","Macedonia",2001,NA,NA,NA,NA,NA,NA,NA,11.51,2034882,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.65634764079686e-06,NA,NA,0.362855660215843
"3064","MKD","Macedonia",2002,NA,NA,NA,NA,NA,NA,NA,10.91,2020157,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.40057035171029e-06,NA,NA,0.360313563502087
"3065","MKD","Macedonia",2003,NA,NA,NA,NA,NA,NA,NA,11.68,2022725,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.77438851054889e-06,NA,NA,0.364028834379026
"3066","MKD","Macedonia",2004,NA,NA,NA,NA,NA,NA,NA,11.48,2016186,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.69391911262155e-06,NA,NA,0.363229072239238
"3067","MKD","Macedonia",2005,NA,NA,NA,NA,NA,NA,NA,11.77,2005330,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.86935816050226e-06,NA,NA,0.364972710342037
"3068","MKD","Macedonia",2006,NA,NA,NA,NA,NA,NA,NA,11.77,1994287,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.90185865926018e-06,NA,NA,0.365295723426518
"3069","MKD","Macedonia",2007,NA,NA,NA,NA,NA,NA,NA,12.27,1982933,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",6.18780362221013e-06,NA,NA,0.36813764795088
"3070","MKD","Macedonia",2008,NA,NA,NA,NA,NA,NA,NA,12.06,1971493,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",6.11719138744089e-06,NA,NA,0.367435853313057
"3071","MKD","Macedonia",2009,NA,NA,NA,NA,NA,NA,NA,11.37,1958782,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.8046275695815e-06,NA,NA,0.364329371666243
"3072","MKD","Macedonia",2010,NA,NA,NA,NA,NA,NA,NA,11.25,1946298,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.78020426471178e-06,NA,NA,0.364086635482472
"3073","MKD","Macedonia",2011,NA,NA,NA,NA,NA,NA,NA,12.14,1937398,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",6.26613633337084e-06,NA,NA,0.368916174177084
"3074","MKD","Macedonia",2012,NA,NA,NA,NA,NA,NA,NA,11.71,1929821,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",6.06792028898017e-06,NA,NA,0.366946162074529
"3075","MKD","Macedonia",2013,NA,NA,NA,NA,NA,NA,NA,10.79,1922716,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.6118532326147e-06,NA,NA,0.362413443124465
"3076","MKD","Macedonia",2014,NA,NA,NA,NA,NA,NA,NA,10.42,1917557,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.43399752914776e-06,NA,NA,0.360645786578723
"3077","MKD","Macedonia",2015,NA,NA,NA,NA,NA,NA,NA,10.15,1912430,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.30738379966848e-06,NA,NA,0.359387409234999
"3078","MKD","Macedonia",2016,NA,NA,NA,NA,NA,NA,NA,10.03,1906313,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.26146545714161e-06,NA,NA,0.358931040070811
"3079","MKD","Macedonia",2017,NA,NA,NA,NA,NA,NA,NA,10.53,1898657,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.54602542744687e-06,NA,NA,0.36175919955269
"3080","MKD","Macedonia",2018,NA,NA,NA,NA,NA,NA,NA,10.01,1889051,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.29895698951484e-06,NA,NA,0.359303657599052
"3081","MKD","Macedonia",2019,NA,NA,NA,NA,NA,NA,NA,10.9,1876262,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.80942320422201e-06,NA,NA,0.364377034095944
"3082","MKD","Macedonia",2020,NA,NA,NA,NA,NA,NA,NA,9.75,1856124,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.25288181177551e-06,NA,NA,0.358845729694917
"3083","MKD","Macedonia",2021,NA,NA,NA,NA,NA,NA,NA,9.72,1837114,"Europe & Central Asia","Skopje",21.4361,42.0024,"Upper middle income",5.29090736884048e-06,NA,NA,0.359223654740564
"3084","MDG","Madagascar",2000,NA,NA,11.9155371328738,100,NA,NA,NA,53.96,16516338,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",3.26706803893212e-06,NA,NA,0.339109299286637
"3085","MDG","Madagascar",2001,NA,NA,12.0787824207825,NA,NA,NA,NA,46.31,17032939,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.71884963599059e-06,NA,NA,0.33366071467807
"3086","MDG","Madagascar",2002,NA,NA,12.2058972037035,NA,NA,NA,NA,43.75,17549913,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.49288985079299e-06,NA,NA,0.331414965536529
"3087","MDG","Madagascar",2003,NA,NA,12.3230044849761,NA,NA,NA,NA,46.36,18071854,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.56531510270059e-06,NA,NA,0.332134779228843
"3088","MDG","Madagascar",2004,NA,NA,12.4562272679398,NA,NA,NA,NA,45.17,18606608,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.42763216164924e-06,NA,NA,0.330766388183505
"3089","MDG","Madagascar",2005,NA,NA,12.631688555934,100,NA,NA,NA,49.52,19159707,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.58459067249828e-06,NA,NA,0.332326353558266
"3090","MDG","Madagascar",2006,NA,NA,12.851012042078,NA,NA,NA,NA,47.98,19730909,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.43171766693567e-06,NA,NA,0.330806992842346
"3091","MDG","Madagascar",2007,NA,NA,13.11900191265,NA,NA,NA,NA,49.39,20318583,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.43077974482768e-06,NA,NA,0.330797671104998
"3092","MDG","Madagascar",2008,NA,NA,13.4665519107277,NA,NA,NA,NA,48.02,20923840,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.29498982978268e-06,NA,NA,0.329448094299216
"3093","MDG","Madagascar",2009,NA,NA,13.9245557793887,NA,NA,NA,NA,49.2,21547280,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.28335084521109e-06,NA,NA,0.329332417788074
"3094","MDG","Madagascar",2010,NA,NA,14.5239072617107,100,NA,NA,NA,49.89,22183340,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",2.24898504914048e-06,NA,NA,0.328990866051527
"3095","MDG","Madagascar",2011,NA,NA,16.0170178085428,100,NA,NA,NA,37.98,22822300,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.66416180665402e-06,NA,NA,0.323178476499031
"3096","MDG","Madagascar",2012,NA,NA,14.7009701749296,100,NA,NA,NA,38.54,23462438,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.64262554471108e-06,NA,NA,0.322964433802327
"3097","MDG","Madagascar",2013,NA,NA,15.504951948252,100,NA,NA,NA,37.87,24109290,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.57076380100783e-06,NA,NA,0.322250220655549
"3098","MDG","Madagascar",2014,NA,NA,15.00220058015,100,NA,NA,NA,38.39,24764348,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.55021242634775e-06,NA,NA,0.322045966469522
"3099","MDG","Madagascar",2015,NA,NA,16.0777176618248,100,NA,NA,NA,39.28,25426702,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.54483267236152e-06,NA,NA,0.321992498646096
"3100","MDG","Madagascar",2016,128,52,16.138736457425,100,NA,NA,NA,40.9,26099952,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.5670526903651e-06,2,0.00553250345781466,0.322213336997101
"3101","MDG","Madagascar",2017,NA,NA,12.5514997924024,100,NA,NA,NA,40.39,26788375,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.5077435641393e-06,NA,NA,0.321623880695439
"3102","MDG","Madagascar",2018,NA,NA,12.7238095692816,NA,NA,NA,NA,38.9,27494926,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.41480649920644e-06,NA,NA,0.320700206008778
"3103","MDG","Madagascar",2019,NA,NA,12.7945386496097,NA,193.3,225,208,40.43,28219554,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.43269450679483e-06,NA,NA,0.320877989757556
"3104","MDG","Madagascar",2020,NA,NA,12.7535199510191,NA,NA,NA,NA,40.06,28953556,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.38359516185162e-06,NA,NA,0.320390005527708
"3105","MDG","Madagascar",2021,NA,NA,NA,NA,NA,NA,NA,40.43,29691083,"Sub-Saharan Africa","Antananarivo",45.7167,-20.4667,"Low income",1.36168828870271e-06,NA,NA,0.320172279433106
"3106",NA,"Malawi",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"3107","MWI","Malawi",2000,NA,NA,23.0191141072171,100,NA,NA,NA,11.95,11315942,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.05603227729516e-06,NA,NA,0.317134452482506
"3108","MWI","Malawi",2001,NA,NA,23.0077905439554,NA,NA,NA,NA,12.05,11593058,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.0394151396465e-06,NA,NA,0.316969299543558
"3109","MWI","Malawi",2002,NA,NA,22.9554559880107,NA,NA,NA,NA,12.39,11880440,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.04289066734902e-06,NA,NA,0.317003841811101
"3110","MWI","Malawi",2003,NA,NA,22.8887813812108,NA,NA,NA,NA,12.89,12181574,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.05815553884908e-06,NA,NA,0.317155554966772
"3111","MWI","Malawi",2004,NA,NA,22.8344376653838,NA,NA,NA,NA,12.74,12500737,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.01913991151082e-06,4,0.0110650069156293,0.316767789898201
"3112","MWI","Malawi",2005,NA,NA,22.8190957823576,100,NA,NA,NA,13.06,12840031,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.01713150069497e-06,1,0.00276625172890733,0.316747828882298
"3113","MWI","Malawi",2006,NA,NA,22.88596892288,NA,NA,NA,NA,13,13198701,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.84945412431117e-07,NA,NA,0.316427940633047
"3114","MWI","Malawi",2007,NA,NA,23.0652506132744,NA,NA,NA,NA,13.56,13576343,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.98796214856976e-07,NA,NA,0.316565599763986
"3115","MWI","Malawi",2008,NA,NA,23.3640822987324,NA,NA,NA,NA,14.14,13976417,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.01170421575143e-06,NA,NA,0.316693888662395
"3116","MWI","Malawi",2009,NA,NA,23.7896054244456,NA,NA,NA,NA,13.96,14395788,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.69728089910743e-07,NA,NA,0.316276700052973
"3117","MWI","Malawi",2010,NA,NA,24.3489614356053,100,NA,NA,NA,15.16,14826463,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.02249605991665e-06,NA,NA,0.316801145689341
"3118","MWI","Malawi",2011,NA,NA,26.3935444962185,100,NA,NA,NA,15.12,15265022,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.90499718899848e-07,NA,NA,0.316483143283258
"3119","MWI","Malawi",2012,NA,NA,26.4999840992823,100,NA,NA,NA,15.65,15709577,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.96207599988211e-07,0,0,0.316539872267325
"3120","MWI","Malawi",2013,NA,NA,25.3524122563691,100,NA,NA,NA,15.75,16161816,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.74519200070091e-07,1.5,0.004149377593361,0.31632431751516
"3121","MWI","Malawi",2014,NA,NA,25.9973398435068,100,NA,NA,NA,16.33,16621538,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.82460227206411e-07,0,0,0.31640324109379
"3122","MWI","Malawi",2015,NA,NA,25.0076393017599,100,NA,NA,NA,16.72,17085587,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.78602608151537e-07,0,0,0.316364901330485
"3123","MWI","Malawi",2016,92,38,24.9604610605181,100,NA,NA,NA,17.17,17557739,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.77916347885112e-07,0,0,0.316358080787605
"3124","MWI","Malawi",2017,NA,NA,21.2909459360983,100,NA,NA,NA,17.27,18039715,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",9.57332197321299e-07,3.33333333333333,0.00922083909635777,0.316153500851323
"3125","MWI","Malawi",2018,NA,NA,21.1973847101807,NA,NA,NA,NA,19.12,18528081,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.03194712933304e-06,1.5,0.004149377593361,0.316895077142719
"3126","MWI","Malawi",2019,NA,NA,22.3370229833525,NA,112.9,197.9,148.5,20.05,19025752,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.05383482345402e-06,NA,NA,0.317112612622493
"3127","MWI","Malawi",2020,NA,NA,23.6983194353464,NA,NA,NA,NA,21.79,19533888,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.11549733468319e-06,3.5,0.00968188105117566,0.317725458539022
"3128","MWI","Malawi",2021,NA,NA,NA,NA,NA,NA,NA,21.99,20047258,"Sub-Saharan Africa","Lilongwe",33.7703,-13.9899,"Low income",1.09690811581314e-06,4,0.0110650069156293,0.317540705653534
"3129",NA,"Malawi",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00276625172890733,NA
"3130",NA,"Malawi",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00276625172890733,NA
"3131",NA,"Malaysia",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"3132","MYS","Malaysia",2000,NA,NA,23.5136706210687,95.456690230932,NA,NA,NA,262.96,22967816,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.14490642035795e-05,NA,NA,0.420427799597549
"3133","MYS","Malaysia",2001,NA,NA,23.3307924792576,NA,NA,NA,NA,253.99,23526538,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.07958935564595e-05,NA,NA,0.413936124900804
"3134","MYS","Malaysia",2002,NA,NA,23.2129752557118,NA,NA,NA,NA,270.45,24102477,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.12208384225406e-05,NA,NA,0.418159529376822
"3135","MYS","Malaysia",2003,NA,NA,23.1072146751735,NA,NA,NA,NA,279.38,24679602,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.13202798002982e-05,NA,NA,0.419147848552898
"3136","MYS","Malaysia",2004,NA,NA,22.9605064623849,NA,NA,NA,NA,304.18,25256772,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.20435026297106e-05,NA,NA,0.42633575168741
"3137","MYS","Malaysia",2005,NA,NA,22.7198463420882,97.879940719733,NA,NA,NA,319.22,25836071,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.23555938517122e-05,NA,NA,0.429437536340283
"3138","MYS","Malaysia",2006,NA,NA,22.1459745460658,NA,NA,NA,NA,315.48,26417909,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.19418989595278e-05,NA,NA,0.425325942110494
"3139","MYS","Malaysia",2007,NA,NA,21.1584955616188,NA,NA,NA,NA,339.66,26998389,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.25807506514555e-05,2,0.00553250345781466,0.431675304840963
"3140","MYS","Malaysia",2008,NA,NA,19.9427014967672,NA,NA,NA,NA,350.68,27570059,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.27195955583555e-05,NA,NA,0.433055244329776
"3141","MYS","Malaysia",2009,NA,NA,18.6838844595312,NA,NA,NA,NA,345.96,28124778,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.23008970950811e-05,0,0,0.428893921049881
"3142","MYS","Malaysia",2010,NA,NA,17.5673365579308,96.9973111624753,NA,NA,NA,358.59,28655776,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.25137075331689e-05,NA,NA,0.431008982622579
"3143","MYS","Malaysia",2011,NA,NA,16.5543727413676,97.4765309879375,NA,NA,NA,134.98,29162039,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",4.6286201043761e-06,2,0.00553250345781466,0.352641372613134
"3144","MYS","Malaysia",2012,NA,NA,17.9101382186238,98.1690101298309,NA,NA,NA,135.12,29662831,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",4.5551956925487e-06,NA,NA,0.351911628558522
"3145","MYS","Malaysia",2013,NA,NA,18.7954198873143,94.0245854882111,NA,NA,NA,156.98,30174265,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",5.2024465218954e-06,NA,NA,0.358344467893608
"3146","MYS","Malaysia",2014,NA,NA,17.1052502297433,92.0061005865964,NA,NA,NA,189.48,30696137,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",6.17276369335985e-06,NA,NA,0.367988170435335
"3147","MYS","Malaysia",2015,NA,NA,16.9297330913892,93.5081780350891,NA,NA,NA,173.76,31232798,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",5.56338244175242e-06,0,0,0.361931705912361
"3148","MYS","Malaysia",2016,7,41,16.3864419259472,90.4198926637437,NA,NA,NA,360.82,31789685,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.13502225643318e-05,3.33333333333333,0.00922083909635777,0.419445441049567
"3149","MYS","Malaysia",2017,NA,NA,14.9450075810201,90.537343806725,NA,NA,NA,344.84,32355644,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.06578005370562e-05,0,0,0.412563658204987
"3150","MYS","Malaysia",2018,NA,NA,16.6541753286852,NA,NA,NA,NA,367.73,32910967,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.11734790411962e-05,0,0,0.417688838143402
"3151","MYS","Malaysia",2019,NA,NA,17.8197510834605,NA,63.4,89.5,76.5,374.08,33440596,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.11864034959186e-05,1,0.00276625172890733,0.417817290571662
"3152","MYS","Malaysia",2020,NA,NA,16.1938532237922,NA,NA,NA,NA,364.3,33889558,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.07496238221815e-05,0,0,0.413476263355338
"3153","MYS","Malaysia",2021,NA,NA,NA,NA,NA,NA,NA,366.28,34282399,"East Asia & Pacific","Kuala Lumpur",101.684,3.12433,"Upper middle income",1.06841997842683e-05,3,0.00829875518672199,0.412826032709867
"3154",NA,"Malaysia",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"3155",NA,"Malaysia",2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"3156",NA,"Maldives",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"3157","MDV","Maldives",2000,NA,NA,16.8060479800766,99.9999978404767,NA,NA,NA,0.55,282019,"South Asia","Male",73.5109,4.1742,"Upper middle income",1.95022321191125e-06,NA,NA,0.326021558309905
"3158","MDV","Maldives",2001,NA,NA,16.5695134612853,NA,NA,NA,NA,0.58,286767,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.02254792218073e-06,NA,NA,0.326740372747871
"3159","MDV","Maldives",2002,NA,NA,16.4279489085745,NA,NA,NA,NA,0.71,291616,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.43470865796115e-06,NA,NA,0.330836719439589
"3160","MDV","Maldives",2003,NA,NA,16.3251633783939,NA,NA,NA,NA,0.63,296491,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.12485370550877e-06,NA,NA,0.327757160424858
"3161","MDV","Maldives",2004,NA,NA,16.2049659271931,NA,NA,NA,NA,0.8,301413,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.65416554694058e-06,NA,NA,0.333017838170959
"3162","MDV","Maldives",2005,NA,NA,16.0111656114217,99.9999981366462,NA,NA,NA,0.74,306429,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.41491503741487e-06,NA,NA,0.330639996353174
"3163","MDV","Maldives",2006,NA,NA,15.7144891468831,NA,NA,NA,NA,0.9,313851,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.86760277966296e-06,1.5,0.004149377593361,0.335139129274772
"3164","MDV","Maldives",2007,NA,NA,15.3180015217339,NA,NA,NA,NA,0.94,324479,"South Asia","Male",73.5109,4.1742,"Upper middle income",2.89695172877135e-06,0,0,0.335430820016147
"3165","MDV","Maldives",2008,NA,NA,14.8140192009535,NA,NA,NA,NA,1.01,336170,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.00443228128625e-06,NA,NA,0.336499038231753
"3166","MDV","Maldives",2009,NA,NA,14.1948586495215,NA,NA,NA,NA,1.07,348275,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.0722848323882e-06,1.5,0.004149377593361,0.33717340516946
"3167","MDV","Maldives",2010,NA,NA,13.4528363324173,99.9999984616526,NA,NA,NA,1.13,360792,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.13199849220604e-06,0,0,0.337766882013833
"3168","MDV","Maldives",2011,NA,NA,12.0739554274487,99.9999985140948,NA,NA,NA,1.2,373674,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.21135535252653e-06,NA,NA,0.338555586963186
"3169","MDV","Maldives",2012,NA,NA,12.9660175970021,99.9999985418643,NA,NA,NA,1.36,386818,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.51586534235739e-06,NA,NA,0.341582023935832
"3170","MDV","Maldives",2013,NA,NA,13.2401139246132,99.9999984847123,NA,NA,NA,1.37,400070,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.42440072987227e-06,NA,NA,0.340672983529415
"3171","MDV","Maldives",2014,NA,NA,11.7258427261492,8.39573182458263e-08,NA,NA,NA,1.62,413617,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.9166668681413e-06,NA,NA,0.345565474715227
"3172","MDV","Maldives",2015,NA,NA,10.8085614263778,6.87120465177289e-08,NA,NA,NA,1.6,428154,"South Asia","Male",73.5109,4.1742,"Upper middle income",3.73697314517674e-06,10.5,0.029045643153527,0.343779550623756
"3173","MDV","Maldives",2016,7,19,12.3754871852488,0,NA,NA,NA,1.81,443308,"South Asia","Male",73.5109,4.1742,"Upper middle income",4.08294007777888e-06,2,0.00553250345781466,0.347218016195023
"3174","MDV","Maldives",2017,NA,NA,11.3333706146388,0,NA,NA,NA,1.94,458287,"South Asia","Male",73.5109,4.1742,"Upper middle income",4.23315520623539e-06,0,0,0.348710961036878
"3175","MDV","Maldives",2018,NA,NA,12.5034619255463,NA,NA,NA,NA,2.22,473099,"South Asia","Male",73.5109,4.1742,"Upper middle income",4.69246394517849e-06,0,0,0.353275898135228
"3176","MDV","Maldives",2019,NA,NA,12.3139819141366,NA,26.3,37,32,2.5,487731,"South Asia","Male",73.5109,4.1742,"Upper middle income",5.12577629882046e-06,NA,NA,0.357582464657051
"3177","MDV","Maldives",2020,NA,NA,12.0123911668511,NA,NA,NA,NA,2.23,502118,"South Asia","Male",73.5109,4.1742,"Upper middle income",4.44118713131176e-06,3,0.00829875518672199,0.35077853034681
"3178","MDV","Maldives",2021,NA,NA,NA,NA,NA,NA,NA,2.34,516154,"South Asia","Male",73.5109,4.1742,"Upper middle income",4.53353069045285e-06,NA,NA,0.351696306350565
"3179",NA,"Maldives",2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.00553250345781466,NA
"3180","MLI","Mali",2000,NA,NA,65.0230304328187,100,NA,NA,NA,24.16,11559290,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",2.09009376873493e-06,NA,NA,0.327411691437527
"3181","MLI","Mali",2001,NA,NA,64.8105474469184,NA,NA,NA,NA,21.34,11912158,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.79144702412443e-06,NA,NA,0.324443527568251
"3182","MLI","Mali",2002,NA,NA,64.3025189380275,NA,NA,NA,NA,21.69,12288050,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.76512953641953e-06,NA,NA,0.324181965647535
"3183","MLI","Mali",2003,NA,NA,63.6958519756611,NA,NA,NA,NA,22.3,12684955,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.75798810480605e-06,NA,NA,0.324110989018214
"3184","MLI","Mali",2004,NA,NA,63.1874536293344,NA,NA,NA,NA,24.61,13102409,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.8782805513093e-06,NA,NA,0.325306540953406
"3185","MLI","Mali",2005,NA,NA,62.9742309685626,100,NA,NA,NA,25.46,13538647,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.880542420524e-06,NA,NA,0.32532902101924
"3186","MLI","Mali",2006,NA,NA,63.4675247606838,NA,NA,NA,NA,25.78,13990139,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.84272650900752e-06,NA,NA,0.324953179580241
"3187","MLI","Mali",2007,NA,NA,64.6438551699259,NA,NA,NA,NA,26.8,14457775,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.85367388827119e-06,NA,NA,0.325061982425676
"3188","MLI","Mali",2008,NA,NA,66.0478983611385,NA,NA,NA,NA,28.18,14940782,"Sub-Saharan Africa","Bamako",-7.50034,13.5667,"Low income",1.88611278847386e-06,1.5,0.004149377593361,0.325384383299881
